Epoch,Classification Loss (Fast RCNN) Training,Classification Loss (Fast RCNN) Testing,Box Regression Loss (Fast RCNN) Training,Box Regression Loss (Fast RCNN) Testing,Objectness Loss (RPN) Training,Objectness Loss (RPN) Testing, Box Regression Loss (RPN) Training, Box Regression Loss (RPN) Testing,Total Loss Training,Total Loss Testing,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
57,0.2505027715539195,0.4203366307275636,0.3590679866136964,0.4085728659161499,0.0828734083658026,0.5281595891075475,0.0609088987880146,0.1125570670036333,0.7533530654366484,1.4696261435747149,0.094830997288227,0.1688602715730667,0.098648115992546,0.0479446649551391,0.1055123880505561,-1.0,0.0162395518273115,0.0889403447508812,0.1420601159334182,0.0775459557771682,0.1591063290834427,-1.0,"[0.10496543347835541, 0.08469655364751816]","[0.15325404703617096, 0.1308661848306656]","[1, 2]"
58,0.2475746350804555,0.4373504987784794,0.3561686592310974,0.4151402914098331,0.0822162134668876,0.536006072802203,0.0604933629522925,0.113020185248128,0.7464528710571761,1.5015170616762978,0.0934203788638114,0.1686256825923919,0.0977446585893631,0.0465719699859619,0.1042366549372673,-1.0,0.0160967074334621,0.0878625959157943,0.1416285932064056,0.0805526673793792,0.1579507142305374,-1.0,"[0.10235410928726196, 0.08448665589094162]","[0.1516767144203186, 0.1315804421901703]","[1, 2]"
59,0.2451510955531572,0.4220485777727195,0.3530429420397453,0.4112944895667689,0.0804806337451811,0.5298295271183763,0.0597096933916057,0.1104858545586466,0.7383843641920188,1.4736584382397788,0.0931899771094322,0.1690817922353744,0.0969448015093803,0.0499619506299495,0.1032216623425483,-1.0,0.0160493664443492,0.0883203446865081,0.140777975320816,0.0756408721208572,0.1581684201955795,-1.0,"[0.10244020074605942, 0.08393976837396622]","[0.1511581689119339, 0.130397766828537]","[1, 2]"
60,0.2413868218967595,0.4374420940876007,0.3494059314432832,0.4107495876295226,0.078371677394073,0.5423814931086132,0.0589609953968488,0.1135869988107255,0.7281254207350544,1.5041601806879044,0.0931256711483001,0.1660460829734802,0.0972510799765586,0.0472288690507411,0.103447325527668,-1.0,0.0158671960234642,0.0882662907242775,0.1411307156085968,0.0777642577886581,0.1580114811658859,-1.0,"[0.10168145596981049, 0.08456988632678986]","[0.1509501188993454, 0.1313113123178482]","[1, 2]"
61,0.2392104352565155,0.4378418635044779,0.3464764407307831,0.4113864462290491,0.0778913774825248,0.5790278469877583,0.0583734514057329,0.1138979949589286,0.7219517043570882,1.5421541524784903,0.0933129712939262,0.1664269864559173,0.0976787060499191,0.0476672835648059,0.1038163155317306,-1.0,0.016175914555788,0.0879213735461235,0.1398309767246246,0.078492447733879,0.1563061326742172,-1.0,"[0.10130766034126282, 0.08531829714775085]","[0.14862757921218872, 0.13103440403938293]","[1, 2]"
62,0.2359438893414035,0.4371701697153704,0.3439828632111402,0.4104305346097265,0.0760126767929681,0.5693364404141903,0.0578975817476658,0.1130286371335387,0.7138370066573939,1.5299657923834664,0.0936998352408409,0.1682346761226654,0.0989547297358512,0.0485542006790638,0.1038287952542305,-1.0,0.0160824842751026,0.0890128463506698,0.1404615193605423,0.0800728127360344,0.1564747989177703,-1.0,"[0.1019548699259758, 0.08544480055570602]","[0.15032601356506348, 0.13059702515602112]","[1, 2]"
63,0.2319643916850237,0.4424100922686713,0.3395824576776052,0.4131205651376928,0.0745018665707603,0.5965829188270229,0.0571241922599753,0.1131879559585026,0.7031729110737437,1.5653015417712075,0.0937440916895866,0.1662870943546295,0.099219262599945,0.0490816198289394,0.1039749458432197,-1.0,0.0163728352636098,0.0880352556705474,0.139908030629158,0.077612355351448,0.1565263569355011,-1.0,"[0.10144522041082382, 0.08604297786951065]","[0.1497081220149994, 0.13010790944099426]","[1, 2]"
64,0.2287989358619316,0.4523287037653582,0.3355232827442208,0.4180089528007166,0.0726895463297662,0.609830230474472,0.0563967915194243,0.113422110011535,0.6934085568201911,1.5935899977173125,0.0925575569272041,0.1672960221767425,0.0968294218182563,0.0486740916967392,0.1026259660720825,-1.0,0.0159073136746883,0.087239034473896,0.1408073008060455,0.0765748545527458,0.1579436659812927,-1.0,"[0.1001448854804039, 0.08497023582458496]","[0.1501583606004715, 0.13145622611045837]","[1, 2]"
65,0.2267656903905966,0.450655246419566,0.334577095877264,0.4154648504086903,0.0710315835498964,0.6054131888917514,0.0559333257530767,0.1143359850559915,0.6883076957820617,1.58586927822658,0.0909822806715965,0.1631028801202774,0.0951876118779182,0.0442408844828605,0.1014477089047432,-1.0,0.0161756556481122,0.0873652845621109,0.1362068653106689,0.0772615224123001,0.1520777344703674,-1.0,"[0.09829447418451309, 0.08367008715867996]","[0.1453673392534256, 0.12704642117023468]","[1, 2]"
66,0.2243972937624479,0.4661844005542142,0.3314306700659781,0.4184105082281998,0.0701872293750957,0.6279789730906487,0.0555218246179757,0.1170053046994975,0.6815370186088011,1.6295791864395142,0.0909653529524803,0.1638316512107849,0.094462364912033,0.0436278507113456,0.1016430929303169,-1.0,0.01602503657341,0.0858729034662246,0.135335087776184,0.0788178145885467,0.1499766558408737,-1.0,"[0.10078342258930206, 0.08114729821681976]","[0.1473296880722046, 0.12334047257900238]","[1, 2]"
67,0.2189997290981184,0.4491808015320982,0.325969813564389,0.4107677132955619,0.0680712485090666,0.6371294142944472,0.0544354934437373,0.1146413513592311,0.6674762844424886,1.611719276223864,0.0926659330725669,0.1660638749599456,0.0977701991796493,0.0476180016994476,0.1030638888478279,-1.0,0.0161852277815341,0.0881845131516456,0.1380396783351898,0.0768565312027931,0.1544007062911987,-1.0,"[0.10085931420326233, 0.08447255939245224]","[0.14804694056510925, 0.1280324012041092]","[1, 2]"
68,0.2170110885629949,0.4553896869931902,0.3237118581213902,0.4187028328222887,0.0674777338953362,0.633581916136401,0.0539143610668858,0.1159312337903039,0.6621150426643411,1.623605672802244,0.0912511274218559,0.165899321436882,0.09588173776865,0.0454583875834941,0.1019959822297096,-1.0,0.0159057471901178,0.0869176238775253,0.1383709907531738,0.0798923820257186,0.1539992839097976,-1.0,"[0.09865299612283707, 0.0838492289185524]","[0.14733277261257172, 0.12940916419029236]","[1, 2]"
69,0.2143890389922967,0.4575919594083513,0.3206042281745635,0.4154259764722415,0.0658381055541259,0.6312449319022042,0.0533223409282485,0.1148347897189004,0.654153716932867,1.6190976606948035,0.0919524505734443,0.1639067232608795,0.0973049774765968,0.0469903461635112,0.1026050150394439,-1.0,0.0161890871822834,0.0880502462387085,0.1386052072048187,0.0787554606795311,0.1543601006269455,-1.0,"[0.1007465347647667, 0.08315838128328323]","[0.1503322422504425, 0.12687818706035614]","[1, 2]"
70,0.2117137064792446,0.4673870402787413,0.317390863582031,0.4201031758316925,0.0647480018513718,0.6470934322902134,0.0529095046222209,0.1162859479497585,0.6467620770341342,1.6508695951529913,0.0925637930631637,0.1650799065828323,0.0984845235943794,0.0462973117828369,0.1032639220356941,-1.0,0.0163060668855905,0.0880580022931099,0.1385926902294159,0.0797242596745491,0.1542767733335495,-1.0,"[0.10112950950860977, 0.08399808406829834]","[0.14842577278614044, 0.12875960767269135]","[1, 2]"
71,0.2087658428654228,0.4687586442700454,0.3140458507636158,0.4168845329965864,0.0636314543866619,0.654496642095702,0.0521857833355358,0.1166658635650362,0.638628931082401,1.656805687717029,0.0913261696696281,0.1624593138694763,0.0963408946990966,0.0466771870851516,0.1019973382353782,-1.0,0.0161722805351018,0.0866249352693557,0.1364316791296005,0.0796070992946624,0.1516285836696624,-1.0,"[0.09954830259084702, 0.08310403674840927]","[0.14618705213069916, 0.12667632102966309]","[1, 2]"
72,0.2048444679563807,0.466216793017728,0.3100929060547622,0.4170890588845525,0.0619673215659316,0.6706527673772403,0.0515022046633602,0.1148472847416997,0.6284069013349789,1.6688059057508196,0.0928666740655899,0.1662978529930114,0.0983965545892715,0.0499304495751857,0.1025938391685485,-1.0,0.01600175909698,0.0875492915511131,0.1387847661972046,0.0772004574537277,0.1552944034337997,-1.0,"[0.10103476047515869, 0.08469861000776291]","[0.1476246863603592, 0.12994489073753357]","[1, 2]"
73,0.2042461098315789,0.4761732939098562,0.3099311925086778,0.4162220183227743,0.0613318684021222,0.7017561793327332,0.0514298205446336,0.1159928931987711,0.6269389888674942,1.7101443920816697,0.0911418944597244,0.1647292375564575,0.0950289368629455,0.0504209659993648,0.0999097377061843,-1.0,0.0158760137856006,0.0874149352312088,0.137637659907341,0.0768850743770599,0.1540466845035553,-1.0,"[0.09830444306135178, 0.08397933840751648]","[0.14615598320960999, 0.12911932170391083]","[1, 2]"
74,0.2016853750059285,0.4707193422530378,0.3058394898766094,0.4125362405819552,0.0605416954831057,0.6992002895900181,0.0506066900591567,0.1172521480226091,0.6186732490038135,1.6997080189841134,0.091943435370922,0.1651277244091034,0.0979367420077323,0.0484170727431774,0.1025102064013481,-1.0,0.0162644069641828,0.0881855934858322,0.1387456804513931,0.0788519158959388,0.1548264324665069,-1.0,"[0.0999404564499855, 0.08394640684127808]","[0.1479009985923767, 0.12959033250808716]","[1, 2]"
75,0.1988300948413377,0.4894744184400354,0.3030050756390561,0.4227313734591007,0.0588914047273778,0.7450476118496486,0.0500124087845234,0.1187970765999385,0.610738982859346,1.7760504824774606,0.0891419425606727,0.1625118255615234,0.0924681946635246,0.0446521528065204,0.0996094569563865,-1.0,0.0157414264976978,0.086297295987606,0.1372088342905044,0.0781183391809463,0.152996614575386,-1.0,"[0.09805253148078918, 0.08023134618997574]","[0.14628949761390686, 0.12812814116477966]","[1, 2]"
76,0.1956182058478139,0.4827954689306872,0.3000413253135288,0.4199310365532125,0.0577770588708292,0.6931828686169216,0.049575512172635,0.1183496306517294,0.6030120947926315,1.7142589943749564,0.0903385654091835,0.1627165228128433,0.0961565226316452,0.0462465807795524,0.1014046967029571,-1.0,0.0161482132971286,0.0862626284360885,0.1359386593103408,0.0780682191252708,0.1512332707643509,-1.0,"[0.09859329462051392, 0.0820838212966919]","[0.14651307463645935, 0.1253642439842224]","[1, 2]"
77,0.1936052894008528,0.4952198602259159,0.2969621548947599,0.4238803684711456,0.0568193822484655,0.7487868219614029,0.0492432764203278,0.1200812673196196,0.5966301016586343,1.7879683247634344,0.0900696292519569,0.1632370352745056,0.0947306305170059,0.0464615859091281,0.1008266732096672,-1.0,0.0158899892121553,0.0866409987211227,0.135818213224411,0.0778960958123207,0.1511961966753006,-1.0,"[0.097015880048275, 0.08312340080738068]","[0.14458486437797546, 0.12705157697200775]","[1, 2]"
78,0.189325110122715,0.4968682192265987,0.2918569531637369,0.4228155687451362,0.0552213237304048,0.778280971305711,0.048395476428811,0.119285324588418,0.5847988632536426,1.817250089985984,0.0911451131105423,0.1635755449533462,0.0979401916265487,0.0473168157041072,0.1014277040958404,-1.0,0.0161583162844181,0.0867374837398529,0.1376512944698333,0.0794504284858703,0.1531683057546615,-1.0,"[0.09950843453407288, 0.08278179168701172]","[0.14717444777488708, 0.12812814116477966]","[1, 2]"
79,0.187400383586736,0.5077857534800257,0.2897418106032401,0.4252506334866796,0.0548508108699137,0.7680246531963348,0.0478418552383934,0.1210953331153307,0.5798348609319667,1.8221563803298133,0.0901005417108535,0.1627132445573806,0.0945530161261558,0.0459937676787376,0.1002151072025299,-1.0,0.0158853027969598,0.0865118131041526,0.1363747417926788,0.0796510726213455,0.151542916893959,-1.0,"[0.0988459512591362, 0.08135513216257095]","[0.14651305973529816, 0.12623637914657593]","[1, 2]"
80,0.1859689460894496,0.4937940069607326,0.2878249533397635,0.4171944398965154,0.0539654063003272,0.7887336888483593,0.0475374788775579,0.1181712480528014,0.5752967832629213,1.817893388015884,0.0904042646288871,0.1625301986932754,0.0955757498741149,0.048134796321392,0.1006733626127243,-1.0,0.0157887954264879,0.0864942073822021,0.1361899971961975,0.077502928674221,0.1518952846527099,-1.0,"[0.09882389008998871, 0.08198463171720505]","[0.14592620730400085, 0.12645378708839417]","[1, 2]"
81,0.1841424408647202,0.5017148564968791,0.286338707220923,0.4195886153195585,0.0534484959063456,0.8080266511866024,0.0472654601194194,0.1216009573212691,0.5711951054555854,1.850931084581784,0.0923156440258026,0.1651647090911865,0.0982969179749488,0.0456178374588489,0.1030008718371391,-1.0,0.016167115420103,0.0872436463832855,0.1360762417316436,0.0777186751365661,0.1516046226024627,-1.0,"[0.10061424970626831, 0.08401702344417572]","[0.1444202959537506, 0.12773218750953674]","[1, 2]"
82,0.1811990747900353,0.5082173485841069,0.282351593534971,0.423298854380846,0.0520225752567507,0.8018247304218156,0.0464727960181297,0.1211408862311925,0.5620460375068114,1.8544818184205465,0.0900008231401443,0.1615858972072601,0.095278762280941,0.0464828424155712,0.1012671515345573,-1.0,0.0159727744758129,0.0860078260302543,0.1352975070476532,0.0782216787338256,0.1504394114017486,-1.0,"[0.09779012948274612, 0.08221151679754257]","[0.14487361907958984, 0.12572138011455536]","[1, 2]"
83,0.1786652254228739,0.510785638753857,0.2793162227752282,0.4195503267858709,0.0510525061297662,0.8111852098788533,0.0461463268999893,0.1187054497588958,0.5551802769456942,1.860226614134652,0.0913029089570045,0.1623915433883667,0.096823364496231,0.0488207004964351,0.1013288721442222,-1.0,0.0160724073648452,0.0868073776364326,0.136135458946228,0.0787717401981353,0.151543378829956,-1.0,"[0.09897655993700027, 0.08362926542758942]","[0.14510029554367065, 0.1271706223487854]","[1, 2]"
84,0.1774448501234202,0.5154277490718024,0.277857599107875,0.4217470054115568,0.0505203844729772,0.8363216455493655,0.0456612425059387,0.1196020510313766,0.551484075403705,1.893098452261516,0.0906155705451965,0.1622103452682495,0.0951639488339424,0.048594906926155,0.1008499041199684,-1.0,0.016044981777668,0.086518570780754,0.1361411213874817,0.0779440775513649,0.1517182141542434,-1.0,"[0.09805839508771896, 0.0831727609038353]","[0.14549462497234344, 0.12678761780261993]","[1, 2]"
85,0.173684789040654,0.5128738023340702,0.2738982217059922,0.4188870308654649,0.0493185022250586,0.8083622711045402,0.0450520057077567,0.1223523853612797,0.541953514838956,1.862475490995816,0.0917196571826934,0.1625099331140518,0.0977770909667015,0.0480470061302185,0.1019693166017532,-1.0,0.0161593351513147,0.0877293497323989,0.1357288956642151,0.0788364261388778,0.1508408188819885,-1.0,"[0.10108049213886261, 0.08235880732536316]","[0.14503510296344757, 0.126422718167305]","[1, 2]"
86,0.1718232933547079,0.5152696025158677,0.2719463521672278,0.4246045952396733,0.0489586421394163,0.8093240782618523,0.0448890474346495,0.1214097406981246,0.537617333617407,1.8706080125910896,0.0914235785603523,0.1628527492284774,0.0969351083040237,0.0453498736023902,0.1028834357857704,-1.0,0.0162478424608707,0.0870138257741928,0.1348399370908737,0.0789436846971511,0.1496297866106033,-1.0,"[0.10016702115535736, 0.08268014341592789]","[0.14525243639945984, 0.1244274154305458]","[1, 2]"
87,0.1684544236236012,0.5264354241745812,0.2677702951369826,0.4249361881187984,0.0472251352345206,0.8494613117405346,0.0441162093475307,0.1204755406028458,0.5275660658005586,1.9213084599801475,0.0917307659983635,0.1628077328205108,0.0966652408242225,0.0489117316901683,0.1010846719145774,-1.0,0.0161254499107599,0.0873046964406967,0.1367023736238479,0.0769629925489425,0.1527040302753448,-1.0,"[0.09983935952186584, 0.08362215012311935]","[0.14642301201820374, 0.1269817054271698]","[1, 2]"
88,0.1677881451611666,0.5121130054550511,0.2665189044530858,0.4233661054500511,0.046914035147152,0.8363288002354758,0.0438251270499733,0.1202964794688991,0.5250462130787447,1.8921043808971127,0.0904120057821273,0.1618666648864746,0.0951792821288108,0.0467105656862258,0.1011966541409492,-1.0,0.0161844491958618,0.0866929665207862,0.134568303823471,0.0777604207396507,0.1496782451868057,-1.0,"[0.09852968901395798, 0.08229430764913559]","[0.14365336298942566, 0.12548328936100006]","[1, 2]"
89,0.1659974474267861,0.5170874781906605,0.2639633346464216,0.419887616698231,0.0462962468106722,0.8528022042342595,0.0435925053490191,0.1219781251358134,0.5198495335800132,1.911755419203213,0.0911708623170852,0.1612129062414169,0.0969524383544921,0.0468576215207576,0.1016889736056327,-1.0,0.0160576477646827,0.0873492211103439,0.1352705359458923,0.0767677947878837,0.1508200466632843,-1.0,"[0.10040342062711716, 0.08193831890821457]","[0.14557534456253052, 0.12496571242809296]","[1, 2]"
90,0.16581737503563,0.5062817132898739,0.2641764129560018,0.4215323818581445,0.0462342324215419,0.8358005615217345,0.0433931628952628,0.1212928397580981,0.519621182809171,1.8849074989557264,0.0923173502087593,0.1630842685699463,0.0983859747648239,0.04808334633708,0.102690078318119,-1.0,0.0161637552082538,0.087628997862339,0.1359069347381591,0.076917365193367,0.1515907943248748,-1.0,"[0.09919431805610657, 0.08544039726257324]","[0.1453859508037567, 0.12642788887023926]","[1, 2]"
91,0.1624408387338992,0.5230606411184583,0.2601620567213629,0.4189274720847606,0.0449921053248582,0.8964903088552612,0.0427686784070791,0.1213929929903575,0.5103636806465915,1.95987141770976,0.0933428928256034,0.1652129590511322,0.0984038636088371,0.048012014478445,0.1033806502819061,-1.0,0.0162499211728572,0.0878349617123603,0.1371319741010666,0.0778345912694931,0.1530539840459823,-1.0,"[0.10056568682193756, 0.08612009882926941]","[0.14639197289943695, 0.12787196040153503]","[1, 2]"
92,0.1594421820542247,0.5357478080051286,0.256680775625804,0.4184938408434391,0.0440649143084115,0.9034348194088254,0.0420681021185879,0.1207311692248497,0.5022559725132185,1.9784076384135656,0.0897996798157692,0.1610784828662872,0.0947070345282554,0.0467741191387176,0.0999626591801643,-1.0,0.0160188451409339,0.0855176225304603,0.1354724019765854,0.0754635035991668,0.1514876782894134,-1.0,"[0.09767046570777893, 0.08192888647317886]","[0.14537353813648224, 0.12557128071784973]","[1, 2]"
93,0.1580900293342846,0.5353899720524039,0.2554010311045597,0.4209042995103768,0.0433925629891071,0.916036028947149,0.0417691112313534,0.1209997075742908,0.4986527317885271,1.993330001831055,0.0897144302725792,0.1597032099962234,0.0949821695685386,0.0448674373328685,0.1010627076029777,-1.0,0.0161182004958391,0.0860894918441772,0.1345597505569458,0.0780984461307525,0.149724394083023,-1.0,"[0.09835593402385712, 0.08107291162014008]","[0.1441408395767212, 0.12497864663600922]","[1, 2]"
94,0.15608419754456,0.5326792885150228,0.2525227906316826,0.4178201981953212,0.0429825565979345,0.8867978581360408,0.0413988618967459,0.1205238062622291,0.492988406997366,1.9578211499112,0.0912251248955726,0.1614810526371002,0.096319705247879,0.0462077371776104,0.1020250916481018,-1.0,0.0161130242049694,0.0870981812477111,0.133368894457817,0.0777568221092224,0.1484130918979644,-1.0,"[0.09876541048288345, 0.08368483185768127]","[0.14245793223381042, 0.12427990138530731]","[1, 2]"
95,0.1538530545904464,0.5410628132522106,0.24993030980383,0.4163989366165229,0.0419971631436618,0.9244468063116074,0.0411415012534131,0.1204364321061543,0.486922027063124,2.002345002123288,0.0898202881217002,0.1615234166383743,0.0947032570838928,0.04856389015913,0.0994032025337219,-1.0,0.0159028973430395,0.085797905921936,0.1360552608966827,0.0746506005525589,0.1526596844196319,-1.0,"[0.09739414602518082, 0.08224642276763916]","[0.14469663798809052, 0.12741389870643616]","[1, 2]"
96,0.152830826867487,0.5444820709526539,0.2490057928353241,0.4157617746719292,0.0415140756780339,0.9290704131126404,0.0407161468294324,0.1197199365124106,0.4840668415285877,2.009034197245325,0.0908615887165069,0.1616228073835373,0.0968117639422416,0.0485100634396076,0.1010556817054748,-1.0,0.0159161109477281,0.0875614061951637,0.1365567296743393,0.0765317976474762,0.1526874452829361,-1.0,"[0.09887604415416718, 0.08284713327884674]","[0.14566850662231445, 0.12744495272636414]","[1, 2]"
97,0.1516294692134119,0.5535924865731171,0.2466305921372679,0.4190611525305679,0.0408461474976742,0.968474557357175,0.0404458086476805,0.1207255095775638,0.4795520165839146,2.0618537025792256,0.0909505560994148,0.1615033596754074,0.0984595268964767,0.047189176082611,0.1007644385099411,-1.0,0.0162183530628681,0.087133377790451,0.1348583996295929,0.0765047073364257,0.1503859162330627,-1.0,"[0.09886473417282104, 0.08303636312484741]","[0.14402905106544495, 0.12568773329257965]","[1, 2]"
98,0.1485258733335229,0.5521516523190907,0.2440114173385285,0.4231585168412753,0.0399008189260806,0.9437935469405992,0.0399825908819732,0.1232176214190466,0.4724206995103777,2.0423213286059245,0.0894667133688926,0.1595238000154495,0.0948573946952819,0.0455006957054138,0.100265048444271,-1.0,0.0158490743488073,0.0864980891346931,0.1338152587413787,0.0773809775710105,0.1488206088542938,-1.0,"[0.09805025905370712, 0.08088318258523941]","[0.14332732558250427, 0.12430319935083389]","[1, 2]"
99,0.1482577594285158,0.554363160261086,0.2419780848413398,0.4204482345708779,0.0395457537499131,0.9959869853087834,0.0397053942775603,0.1215691176642264,0.4694869928446012,2.0923674958092824,0.0915228798985481,0.161724254488945,0.0989925563335418,0.0483840033411979,0.1019228920340538,-1.0,0.0163358449935913,0.087040476500988,0.133833110332489,0.076458565890789,0.1492162644863128,-1.0,"[0.09967918694019318, 0.08336656540632248]","[0.14349500834941864, 0.12417121976613998]","[1, 2]"
100,0.1472548081241932,0.5551897308656147,0.241357175806134,0.4163724364978926,0.0392986453551146,0.9725193434527942,0.039377539793087,0.1211520716814058,0.4672881684352442,2.065233583961214,0.0908267796039581,0.1611706614494323,0.0957088470458984,0.0471892841160297,0.1013369560241699,-1.0,0.016177974641323,0.0863177478313446,0.135556548833847,0.0772352069616317,0.1511404514312744,-1.0,"[0.09877423942089081, 0.08287932723760605]","[0.14470595121383667, 0.126407191157341]","[1, 2]"
101,0.1468164692296809,0.5598847599966186,0.2410820896170803,0.4236776828765869,0.0389734220969461,0.9640677784170424,0.0391166387029837,0.1238708925832595,0.4659886194258621,2.0715011187962125,0.0895754545927047,0.1594211459159851,0.0949385017156601,0.044873334467411,0.1001640483736991,-1.0,0.015888936817646,0.0860740393400192,0.134743794798851,0.0774727910757064,0.1500944048166275,-1.0,"[0.09738744050264359, 0.08176345378160477]","[0.1435384601354599, 0.12594912946224213]","[1, 2]"
102,0.1437534075806436,0.555513263813087,0.2375123110628619,0.42445787734219,0.0380302867804145,1.0048644031797136,0.03852035861808,0.124720063060522,0.4578163617665006,2.109555619103568,0.0911156013607978,0.1607503443956375,0.0971892923116684,0.0475559644401073,0.1011286079883575,-1.0,0.0162302423268556,0.0867954939603805,0.1338066160678863,0.0770955234766006,0.1490153521299362,-1.0,"[0.09808971732854843, 0.08414148539304733]","[0.14134322106838226, 0.12627002596855164]","[1, 2]"
103,0.1417616422950607,0.5672705780182566,0.2343634721083739,0.4236939198204449,0.0373163194846861,0.974552540906838,0.0383262835423817,0.1228148844093084,0.4517677151358005,2.088331918631281,0.0920433327555656,0.1607135385274887,0.0969582349061966,0.0491295009851455,0.1018640324473381,-1.0,0.016313312575221,0.0871822983026504,0.1355739533901214,0.0784438624978065,0.1508480310440063,-1.0,"[0.10022417455911636, 0.08386248350143433]","[0.14432403445243835, 0.12682382762432098]","[1, 2]"
104,0.1430250070989132,0.5747144254190582,0.2356615240119167,0.4184964708983898,0.0376473662933123,1.0038054606744222,0.0385315842235211,0.1218944141375167,0.4548654829718403,2.118910768202373,0.0893316864967346,0.1593335419893264,0.0943602919578552,0.0454324483871459,0.1008760184049606,-1.0,0.0160677377134561,0.0859590470790863,0.1342683881521225,0.0775189846754074,0.1493229866027832,-1.0,"[0.09816498309373856, 0.08049838989973068]","[0.14350122213363647, 0.1250355839729309]","[1, 2]"
105,0.1398626625077011,0.5682879335113934,0.2322279441448831,0.4230384996959141,0.0366784755582201,1.0023599213787489,0.0377504780562114,0.1205649112484284,0.4465195584235732,2.1142512751477107,0.0902455374598503,0.1603305786848068,0.0948250815272331,0.0465590544044971,0.1008636206388473,-1.0,0.0160605069249868,0.0861324891448021,0.1346475929021835,0.0759463757276535,0.1504959762096405,-1.0,"[0.09718221426010132, 0.0833088606595993]","[0.1428646743297577, 0.126430481672287]","[1, 2]"
106,0.1384962488772328,0.5660298211233956,0.230978973977959,0.4217325512851987,0.0361540371494502,1.03603809433324,0.0375589728931483,0.1224467420418347,0.4431882340883471,2.146247212375913,0.0904455482959747,0.160747230052948,0.0961684808135032,0.0472953952848911,0.1007497608661651,-1.0,0.0162318088114261,0.0867571830749511,0.1331122666597366,0.0756239295005798,0.1485530138015747,-1.0,"[0.09783012419939041, 0.08306098729372025]","[0.1415046900510788, 0.12471985816955566]","[1, 2]"
107,0.1382493004586893,0.5849360259515899,0.2293680029892429,0.4196407832205295,0.0364278292705871,1.0267914842282022,0.0374218812884436,0.1236246186973793,0.4414670140165643,2.1549929018531526,0.0892881900072097,0.1574249118566513,0.0934790968894958,0.0467647202312946,0.0991879180073738,-1.0,0.0161210335791111,0.0850161388516426,0.1356168687343597,0.0773440152406692,0.1512314677238464,-1.0,"[0.09819124639034271, 0.08038513362407684]","[0.1449015736579895, 0.1263321340084076]","[1, 2]"
108,0.1370134131272429,0.5748601002352578,0.2270256283203351,0.4200367592275142,0.0353942641546738,1.0446481800505094,0.0368653967419696,0.1216231671028903,0.4362987027954809,2.161168204886573,0.088834635913372,0.1589550971984863,0.0930980145931243,0.0481852181255817,0.0979790687561035,-1.0,0.0158273372799158,0.0844680741429328,0.1324293315410614,0.0749790966510772,0.147813394665718,-1.0,"[0.09714333713054657, 0.0805259495973587]","[0.14113518595695496, 0.12372350692749023]","[1, 2]"
109,0.1355669765742783,0.5831267312169075,0.2268596386786588,0.4172619724912302,0.0351648964755928,1.062552663896765,0.036796385643178,0.119746838829347,0.4343878955570693,2.1826881979193007,0.0890699252486229,0.1581272631883621,0.0952284410595893,0.047157984226942,0.0984746664762497,-1.0,0.0161515958607196,0.08577411621809,0.1346472650766372,0.0762264505028724,0.1504280567169189,-1.0,"[0.09688679128885269, 0.0812530666589737]","[0.14351363480091095, 0.12578091025352478]","[1, 2]"
110,0.133321554774476,0.5712465611951691,0.2236754408816701,0.4227688099656786,0.0343927085284412,1.0455900973507335,0.036424085459451,0.1252888411815677,0.4278137898936714,2.164894299847739,0.0911195799708366,0.1626966446638107,0.095094621181488,0.04544298350811,0.1012044847011566,-1.0,0.0161285493522882,0.0863504186272621,0.1345729529857635,0.0784361362457275,0.1498386859893798,-1.0,"[0.09852378815412521, 0.08371535688638687]","[0.1406787484884262, 0.12846717238426208]","[1, 2]"
111,0.131888148250039,0.5766231268644333,0.2216078153590566,0.4162712613386767,0.0340533601408152,1.0801847012979644,0.0360073699548686,0.1238892267325094,0.423556693282324,2.196968314903123,0.0901983901858329,0.1589638888835907,0.0948434025049209,0.0470754206180572,0.1005178764462471,-1.0,0.0162139553576707,0.0862484574317932,0.1346351206302642,0.0752737149596214,0.1505369544029235,-1.0,"[0.09695989638566971, 0.08343688398599625]","[0.14333663880825043, 0.12593358755111694]","[1, 2]"
112,0.1329787814432812,0.5784996950200626,0.2225374386636252,0.4188702063901083,0.0342447767514236,1.069814176431724,0.0361725137348181,0.1217471157599772,0.4259335100650787,2.1889312139579227,0.0915295779705047,0.1611680686473846,0.0970581844449043,0.0484847724437713,0.1006605997681617,-1.0,0.016476597636938,0.0867475718259811,0.1349546760320663,0.0750740095973014,0.1510502994060516,-1.0,"[0.09884818643331528, 0.08421098440885544]","[0.14397317171096802, 0.12593618035316467]","[1, 2]"
113,0.1297388207743463,0.5896310891423907,0.2188875682114326,0.4235925807484558,0.0330564950295176,1.071032569876739,0.0355158216924857,0.1261368123814463,0.4171987062262505,2.2103930711746216,0.0903750732541084,0.1607395261526107,0.0948712080717086,0.0464706756174564,0.1008116379380226,-1.0,0.0160819832235574,0.0862564817070961,0.133768230676651,0.076906606554985,0.1492817848920822,-1.0,"[0.09638352692127228, 0.08436663448810577]","[0.13940569758415222, 0.1281307488679886]","[1, 2]"
